Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
199078687,"Wes Bennett's Vivid Dream (Better than the Movies, #1.4)",Lynn Painter,"Painter, Lynn",,"=""""","=""""",5.0,Independently Published,ebook,6,2023,2023,2024/05/27,2024/05/27,book-digital,book-digital (#34),read,WES IS DELULU AND IM HERE FOR IT 😭😍😂<br/><br/>how to get a real life Wes of my own? 😔 <br/><br/>This one is truly just Wes being a teenager fantasizing 😂 it’s quite understandable that he’s just trying to sleep in again at the end,,,1,0
199046275,"Basketball Night (Better than the Movies, #1.3)",Lynn Painter,"Painter, Lynn",,"=""""","=""""",5.0,Independently Published,ebook,23,2023,2023,2024/05/27,2024/05/27,book-digital,book-digital (#33),read,This one was by far my favorite of the Wes POV versions of event retellings. I adore Wes and the way his mind works. I love the wholesome and humorous moments and all of the little things that she did to make his heart race just as he made hers race too. I’m melting from how adorable he is with her. ,,,1,0
133126470,"The Party (Better than the Movies, #1.2)",Lynn Painter,"Painter, Lynn",,"=""""","=""""",4.0,Independently Published,ebook,21,2023,2023,2024/05/27,2024/05/27,book-digital,book-digital (#32),read,😭😂 every line was gold.. man admits it himself saying he’s a hopeless simp for Lizzie 😂 I can only dream of having his strength in these situations. He truly is cuffed for this gal and the simplest moments were beyond gratifying to watch between them. This gal really was blind from day one at how this fool was for her. The things he did for her happiness is wild.,,,1,0
181539042,I'm the Queen in This Life,Lefalzimp,"Lefalzimp, Lefalzimp",,"=""""","=""""",3.0,YONDER,ebook,,2022,2020,2024/05/27,2022/12/26,"light-novel-translations, manhwa, official-translations","light-novel-translations (#34), manhwa (#111), official-translations (#57)",read,"Webtoon chapter 83 currently... I'll come back to this again in the future if it interests me or progresses further in the plot line.<br/><br/>My thoughts so far I do love the art style very much and the premise of being reincarnated to change the future of one's life. I do love it, but I'm not sure how I feel about the main leads. Their beliefs and notions are throwing me off. <br/><br/>Adriana accuses and blatantly puts down a priest who advocated for the accessibility of the religion's scriptures and ideologies to the common folk rather than being blocked by a payway. I'm not sure how to feel about the main leads further pushing apart the social status between the common folk and the nobles. It seems extremely counterintuitive to the current day's standards and ideals... Granted it is the past this story takes place in, but I can't stomach the segregation of classes of people being so commonly celebrated and enforced directly through the leads' actions. <br/><br/>She isn't hero material but extremely selfish. I don't like her sister Isabella any better. The same can be said for the other male leads. They are a pretty face with weak moral compasses. They rely on their hearts more than political demands and don't take action fast enough. The twisted relationships between all the characters are starting to wear me down. I'm not liking this one much but I'll keep this in mind for another chance later.",,,1,0
57415475,Better Than the Movies,Lynn Painter,"Painter, Lynn",,"=""1665902248""","=""9781665902243""",4.0,Simon & Schuster Export,Paperback,368,2021,2021,2024/05/27,2023/03/09,book-digital,book-digital (#31),read,"It was a lovely read to get me out of my reading slump for the summer after a long first half of the year. It was a light and low-stakes cute romcom. It wasn't 🌟 spicy 🌟, nor did it need to be. I enjoyed it for what it was without really digging into it. <br/><br/>I heard there was a Wes' version. I'm immediately picking it up 'cause how can I not? There were plot points that hurt/wore me out a little, but we needed to speed up the impending doom somehow and get clarity for all the characters involved. I did love all Wes and Lib's interactions together leading up to the tragic prom-posal. I wish we got to see a bit more play out before the conclusion. <br/><br/>I will settle for all of Wes' versions of the previous events. ",,,1,0
62053108,"Better than the Prom (Better than the Movies, #1.5)",Lynn Painter,"Painter, Lynn",,"=""""","=""""",4.0,,ebook,30,2022,2022,2024/05/28,2024/05/27,book-digital,book-digital (#30),read,You complete me. Ugh this line had no right being perfect there. <br/><br/><br/>Communication and actually being honest is so damn cute. I truly love this for them. Makes me want to daydream my perfect guy now.. These were the perfect additions to the original book!,,,1,0
56035326,폭군님은 착하게 살고 싶어 [Poggunnim'eun Chaghage Salgo Sip'eo] (The Tyrant Wants To Live Honestly),Ramgeul Geul,"Geul, Ramgeul",글 람글,"=""""","=""""",5.0,네이버 시리즈,Unbound,,2020,2020,2024/06/13,2023/10/22,"manhwa, favorite-manhwa-manga, official-translations","manhwa (#20), favorite-manhwa-manga (#3), official-translations (#56)",read,"Chapters 0-32 on webtoon<br/>Alright, so I have caught up on this webtoon and will update as I continue reading.<br/><br/>So far, I love the reincarnation/re-do of life that went horribly wrong. I'm glad that she is using this life for good and also as therapy essentially. Her to-do list includes goals on how to live a good honest life. <br/><br/>Her circumstances are depressing, but the people surrounding her are healing her little by little and it's so endearing. <br/><br/>—<br/>chapters 33-47: <br/>There's a time skip these couple chapters but they hold so much value. The first steps to healing really start with rebuilding the relationship between siblings and this was perfect. Ray is smarter than he lets on. Emotionally he's been there for his sister from day one and I’ll always root for both of their happiness!<br/><br/>—<br/>Season one complete! Chapters 1-60 + 1 special episode <br/><br/>5* fantastic writing! I am still quite on the edge with the ML reveal on the LEGIT LAST CHAPTER. But hey I’m not as mad as I thought I would be with it. Dorothea is trying her best to heal from her scars of the past by atoning and making amends. She has done a fantastic job of it honestly. I’m rooting for her relationship with her brother to get better and more stable in the coming season. I’m excited to see what will happen next 🥹.",,,1,0
62339069,Summer Reading,Jenn McKinlay,"McKinlay, Jenn",,"=""0593545729""","=""9780593545720""",4.0,Berkley,Paperback,435,2023,2023,2024/12/23,2024/01/27,"borrowed-library, book-digital","borrowed-library (#23), book-digital (#27)",read,I got distracted at some point in the year reading this book. I actually used an Audiobook (about 11 hours). It was fitting way to read the book as Sam struggles with dyslexia. Overall good read just didn’t live how he had to leave ‘leave’ to make a point. It doesn’t make sense at all.,,,1,0
180633984,A Crane Among Wolves,June Hur,"Hur, June",,"=""1250858100""","=""9781250858108""",5.0,Feiwel & Friends,Kindle Edition,363,2024,2024,2024/12/23,2024/05/28,book-digital,book-digital (#26),read,"I got worried for the ladies at the end there, I won’t lie. My heart had hurt for a good while when I realized there was less than 30 minutes left in the book. I enjoyed the read and how interesting the history of King Yeonsan’s reign terror may have been and the horrific nature of men in the time period and the charming side of some of them as well. I’m looking forward to picking up another book by June Hur soon I hope 😌.",,,1,0
176443178,Expiration Dates,Rebecca Serle,"Serle, Rebecca",,"=""1982166827""","=""9781982166823""",2.0,Atria Books,Hardcover,272,2024,2024,2024/12/25,2024/11/26,book-digital,book-digital (#25),read,"So I’ve finished this book a little while back and I’ve got to say that I had expected a bit of a different twist to it. It was written well just had expectations for something like the time travelers wife or like lovely runner when I heard the synopsis of the book is all. I had expected the ending from how bland the chemistry was between main gal and her partner to be “forever” evidently. It was a good book, just not what I had expected/hoped for.",,,1,0
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",5.0,Avery,Kindle Edition,319,2018,2018,2025/01/23,2024/10/21,"borrowed-library, book-digital","borrowed-library (#20), book-digital (#24)",read,I started this year with really no idea of what I wanted to do or accomplish. I had a vague idea of what I wanted to really pursue but felt pressured to do it all in a certain way that I knew would be difficult to maintain and master. This book has been a delightful read in really setting up what I wanted truly and what I needed to do to achieve my goals. Here’s to a successful year and many more to come!,,,1,0
60018635,The Very Secret Society of Irregular Witches,Sangu Mandanna,"Mandanna, Sangu",,"=""059343935X""","=""9780593439357""",4.0,Berkley,Paperback,336,2022,2022,2025/02/03,2023/03/08,"borrowed-library, book-digital","borrowed-library (#33), book-digital (#23)",read,I have to admit I was having a hard time getting into the book for a while because of the internal conflicts Mika Moon was having within herself and society (as a whole). She felt her passions and identity of a witch had to be buried deep within and could not share it with others other than with a facade of an internet witchy influencer. <br/><br/>It was only really when she talked about her upbringing that I started to understand and empathize with her situation and feelings. Having no real roots and lack of connection with anyone in her life other than Primrose (who kept things from her and actively encouraged distancing themselves from one another) that Mika felt she had no home in the vast world. <br/><br/>I adored every character who brought  part of themselves into this tiny world built in Nowhere House. I loved the communication of the characters! Miscommunication is the bane of my existence but this book tackled it head first and it was gratifying to see someone I’d grown to understand and admire take a stand for others when they’ve been raised to be mistrustful and weary of everyone. <br/><br/>This book felt like a warm cup of tea on a rainy day with the fire crackling. ,,,1,0
203751835,The Specimen,Jaima Fixsen,"Fixsen, Jaima",,"=""1728294908""","=""9781728294902""",4.0,Poisoned Pen Press,Paperback,416,2024,2024,2025/05/21,2025/01/10,"borrowed-library, book-digital","borrowed-library (#19), book-digital (#22)",read,Wow ok so I started reading this little by little every so often I went out for a drive picking my sibling up. It was a really really slow burn suspenseful experience. I enjoyed the story and the diverse characters and how the story developed slowly with every page. It had many moments that hit hard emotionally in a tearful way and one that made me want to drive a pitchfork through the antagonist. I had hoped for a side story developing the found family theme but overall I’m content with how the story unfolded and had wrapped up. It was a great read following the true crime story of the infamous Burke and Hare murders whose killings supplied an anatomy school’s operations and research. <br/><br/>Made me grateful for the more strict medical/ human rights laws we have in place in modern day to prevent and protect us from tragedies as in the book. <br/><br/>I recommend it to those looking to sink their teeth into something unsettling and touching. I retold the book to my family at most sittings when they had asked for a follow up to the tale and it was fun to watch and hear about their reactions to certain parts of the story as it unfolded for us. ,,,1,0
58724626,"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,"Kingfisher, T.",,"=""1250830753""","=""9781250830753""",3.0,Tor Nightfire,Hardcover,165,2022,2022,2025/05/31,2025/05/24,"borrowed-library, book-digital","borrowed-library (#16), book-digital (#20)",read,"What Moves the Dead is a gothic horror retelling of Edgar Allan Poe’s “The Fall of the House of Usher,” this novella stands firmly on its own with eerie brilliance and a fresh, modern voice. It was unsettling, immersive, and laced with slow creeping dread. The pacing is almost perfect, with tension that builds steadily through eerie details and clever foreshadowing.<br/><br/>The protagonist, a sharp-witted female soldier, brings a refreshing perspective. Her subtle commentary and occasional, well-placed personal insights give the story emotional weight while also emphasizing the horror of her surroundings. Her character challenges social conventions without the narrative ever feeling preachy especially with the interactions between Ms. Potter and Easton. <br/><br/>While the dry sarcasm adds some levity, it sometimes feels overdone. The ending, too, feels a little too neat—lacking the urgency or chaos that the story seemed to be heading toward. I had hoped the antagonist had put up more of a fight rather than to simply claim “a peace existence (though they had claimed the life of someone already and had wrecked the local ecosystem).<br/><br/>Still, this is a chilling, memorable read with atmosphere to spare. But man reanimated corpses definitely weren’t on my 2025 bingo card 😅.",,,1,0
60860679,"마른 가지에 바람처럼 5 (Like Wind on a Dry Branch, Vol. 5)",Dalsaeowl,"Dalsaeowl, Dalsaeowl","Hwaeum, 달새울, 화음","=""""","=""9791167790682""",4.0,영컴,Paperback,272,2022,,2025/06/08,2025/06/08,"manhwa, official-translations","manhwa (#132), official-translations (#55)",read,Vol. 5<br/>Episode 49 ~ 60<br/><br/>There was quite a bit of lore in this volume and also a twist in the story. There’s more sides to rieta every single volume… though we get to see her shine more brightly and fit in happily to a routine in Axias we also see her see her hero saintess in another light. Rieta is highly suspicious considering she knows way more than she initially lets on until push comes to shove.. <br/><br/>I do like the sweet moments between Killian showing off his care and awe of Rieta more in this volume we also see how he’s keeping a respectful distance for her sake. She is after all a grieving mother and widow whom has experience far too much trauma that one would in a typical lifetime. ,,,1,0
60860672,"마른 가지에 바람처럼 4 (Like Wind on a Dry Branch, Vol. 4)",Dalsaeowl,"Dalsaeowl, Dalsaeowl","Hwaeum, 달새울, 화음","=""""","=""9791167790507""",5.0,영컴,Paperback,296,2021,2021,2025/06/08,2025/06/08,"manhwa, official-translations","manhwa (#131), official-translations (#54)",read,"Vol. 4<br/>Episode 35 ~ 48<br/><br/>43 being the title episode has my heart. The pacing the illustrations 💕 love for them is like wind on a dry branch.. man the sweet fluttering tension between Rieta and Killian is going to be the end of me. <br/><br/>The new title art on 44 is ok (it is symbolic though at least). It’s showing the gradual transition from the dead branches in winter to the more stylistic foliage blooming from the title.<br/><br/>I do have to say the traumatic moments of Rieta’s upbringing and her life struggles coming to light little by little have my heart aching for her. Her flinching and being scared of the sweet Abbot.. her fears of that wretched manservant of her abuser from chapter 1 getting a beat down was gratifying.. <br/><br/>She has endured a lot..<br/><br/>Hopefully things will begin to improve and allow Rieta for some much needed self care and healing. She looks so much more lively and competent with herself at least in regards to her mannerisms by the 48th chapter. <br/><br/>The slow burn romance is like a single candle in a dark room, slowly burning dimly lit but the light is warm and inviting..<br/><br/>",,,1,0
60860667,"마른 가지에 바람처럼 3 (Like Wind on a Dry Branch, Vol. 3)",Dalsaeowl,"Dalsaeowl, Dalsaeowl","Hwaeum, 달새울, 화음","=""""","=""9791167790392""",5.0,영컴 ,Paperback,288,2021,2021,2025/06/08,2025/06/08,"manhwa, official-translations","manhwa (#130), official-translations (#53)",read,Vol. 3<br/>Episode 25 ~ 34<br/><br/>Gods this was the most heartbreaking volume I’ve ever read on webtoons. My soul felt wrecked by the sheer amount of pain Rieta experienced from her PTSD reliving the nightmare that was loss from a pandemic. Killian has so much depth to his character.. his actions in choosing to slap her to her senses was so devastating to see. You can tell his first choice of actions in the situation (as with others I’m sure) has always been brute force and being gentle as an afterthought. You can tell he immediately regrets his actions in the panels that proceed when she comes to.<br/><br/>I applaud the author for their ability to convey this level of sentiment and understanding of trauma and grief riddled guilt into this volume. I cried dearly at every single detail.. like Irene at the window wearing black. She didn’t have to since no one would see her.. but she did grieve just the same.<br/><br/>I love how Killian is also displayed in more way now. We all know of his intelligence and wits in leadership and taking charge against his step mother. But now we see how his past’s deeds are helping him out now in current day. <br/><br/>The line “no I believe it is I who beholds a god amongst men” goes hard. <br/><br/>Side note Abbot is 100% Galdalf. And he is officially the Killian X Rieta ship club president. ,,,1,0
